INNBETALINGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bokført;Rentedato;Tekstkode;Beskrivelse;Ut av konto;Inn på konto;Arkivref.;Motkonto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.2016;01.03.2016;VISA VARE;*7863 26.02 NOK 36.00 SKYSS MOBILNETTHANDEL APP Kurs: 1.0000;-36;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.2016;01.03.2016;VARER;29.02 SHELL ELGSETER  ELGSETER GAT TRONDHEIM;-55;;17017729229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.02.2016;29.02.2016;VARER;26.02 POINT - TDR TRONDHEIM LU STJØRDAL;-32;;17017113906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.02.2016;29.02.2016;VARER;27.02 BERGEN KINO, KI NEUMANNSGT.  BERGEN;-74;;17017663509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.02.2016;26.02.2016;VARER;26.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-93,49;;17017553158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.02.2016;26.02.2016;VARER;25.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-66;;17017810046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.02.2016;26.02.2016;VARER;26.02 FLYBUSSEN TEMPEVEIEN 2 TRONDHEIM;-150;;17017413587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2016;25.02.2016;VARER;25.02 7 - ELEVEN 7076 ELGSETERGT.. TRONDHEIM;-20;;17017871605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2016;25.02.2016;VARER;24.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-29,5;;17017989950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2016;24.02.2016;VARER;23.02 SIT STORKIOSK . TRONDHEIM;-16;;17017532229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2016;24.02.2016;VARER;24.02 BUNNPRIS SAMFUNNET TRONDHEIM;-19,9;;17017329467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2016;23.02.2016;VARER;22.02 G- SPORT KONGENSGT. 9 TRONDHEIM;-448;;17017606990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2016;23.02.2016;VISA VARE;*7863 20.02 NOK 250.00 TRONDHEIM KINO Kurs: 1.0000;-250;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2016;23.02.2016;VARER;22.02 REMA PRINSENSGT PRINSENSGT 4 TRONDHEIM;-54,9;;17017875519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2016;23.02.2016;VARER;22.02 URMAKER NÆSS O.TR.V.GT.26 TRONDHEIM;-170;;17017761941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.02.2016;22.02.2016;VARER;20.02 PRINSEN BILLETT PRINSENSGT 2 TRONDHEIM;-114;;17017454702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.02.2016;22.02.2016;VARER;19.02 OBS LADE HAAKON VII-S TRONDHEIM;-575,33;;17017580917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.02.2016;18.02.2016;VARER;17.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-62,6;;17017118331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.02.2016;18.02.2016;VARER;18.02 SIT KAFE SIT TRONDHEIM;-24;;17017825518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.02.2016;18.02.2016;VARER;17.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-50,7;;17017345284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.02.2016;16.02.2016;VARER;15.02 BUNNPRIS SAMFUNNET TRONDHEIM;-33,9;;17017389335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.02.2016;16.02.2016;VARER;15.02 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-82,29;;17017235646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;12.02 REMA TORVET MUNKEGATA 22 TRONDHEIM;-252,56;;17017000483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 BUNNPRIS MOHOLT HERMAN KRAGS TRONDHEIM;-36,4;;17017538905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 SERVERINGSGJENG ELGESETERG 1 TRONDHEIM;-59;;17017414300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 OBS CITY SYD TILLER;-348;;17017359397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 7 - ELEVEN 7076 ELGSETERGT.. TRONDHEIM;-46;;17017187791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 OBS CITY SYD TILLER;-1020,21;;17017309956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;14.02 SESAM AS ELGESETERGT. TRONDHEIM;-85;;17017504924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2016;15.02.2016;VARER;13.02 7 - ELEVEN 7076 ELGSETERGT.. TRONDHEIM;-32;;17017514363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.02.2016;12.02.2016;VARER;11.02 BUNNPRIS SAMFUNNET TRONDHEIM;-30;;17017784743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.02.2016;12.02.2016;VARER;11.02 SIT STORKIOSK . TRONDHEIM;-22;;17017898702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.02.2016;12.02.2016;VARER;12.02 BUNNPRIS SAMFUNNET TRONDHEIM;-19,9;;17017901986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.02.2016;10.02.2016;VISA VARE;*7863 07.02 NOK 798.00 NORWEGIAN AI3287187902752 Kurs: 1.0000;-798;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.02.2016;09.02.2016;VISA VARE;*7863 05.02 NOK 259.00 Bergens Tidende AS Kurs: 1.0000;-259;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2016;08.02.2016;VARER;06.02 BUNNPRIS SAMFUNNET TRONDHEIM;-50;;17017862711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2016;08.02.2016;VARER;05.02 BUNNPRIS SAMFUNNET TRONDHEIM;-37,9;;17017244550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2016;08.02.2016;VARER;08.02 SKJETTLEIN VGS  . LEINSTRAND;-20;;17017437802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2016;08.02.2016;VARER;05.02 SIT STORKIOSK . TRONDHEIM;-10;;17017428225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2016;08.02.2016;VARER;06.02 REMA TORVET MUNKEGATA 22 TRONDHEIM;-727,76;;17017558414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.02.2016;05.02.2016;VISA VARE;*7863 03.02 NOK 79.00 HBO*NORDIC.COM Kurs: 1.0000;-79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.02.2016;05.02.2016;VARER;04.02 SIT KAFE SIT TRONDHEIM;-24;;17017730434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.02.2016;04.02.2016;VARER;04.02 SIT STORKIOSK . TRONDHEIM;-25;;17017415700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.02.2016;04.02.2016;VARER;03.02 BUNNPRIS SAMFUNNET TRONDHEIM;-23,9;;17017401862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.02.2016;04.02.2016;VARER;03.02 BUNNPRIS SAMFUNNET TRONDHEIM;-39,9;;17017739861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.02.2016;03.02.2016;VARER;03.02 SIT KAFE SIT TRONDHEIM;-22;;17017770511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2016;02.02.2016;VISA VARE;*7863 29.01 NOK 250.00 TRONDHEIM KINO Kurs: 1.0000;-250;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2016;02.02.2016;VARER;02.02 SIT STORKIOSK . TRONDHEIM;-15;;17017988563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2016;02.02.2016;VISA VARE;*7863 28.01 NOK 100.00 VIPPS BY DNB Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2016;02.02.2016;VISA VARE;*7863 28.01 SEK 79.00 MAX ARE TORG Kurs: 1.0353;-81,79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2016;01.02.2016;VISA VARE;*7863 28.01 SEK 19.00 ICA SUPERMARKET ARE Kurs: 1.0400;-19,76;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2016;01.02.2016;VARER;29.01 BUNNPRIS SAMFUNNET TRONDHEIM;-25;;17017239864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2016;01.02.2016;VARER;29.01 PRINSEN BILLETT PRINSENSGT 2 TRONDHEIM;-55;;17017524781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2016;01.02.2016;VISA VARE;*7863 28.01 SEK 298.89 EUROCASH STORLIEN Kurs: 1.0400;-310,84;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2016;01.02.2016;VARER;29.01 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-19,5;;17017079321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.01.2016;29.01.2016;VARER;29.01 SIT KAFE SIT TRONDHEIM;-22;;17017880569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2016;27.01.2016;VISA VARE;*7863 25.01 SEK 652.50 SYSTEMBOLAGET ARE Kurs: 1.0440;-681,22;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2016;27.01.2016;VISA VARE;*7863 25.01 SEK 340.69 ICA SUPERMARKET ARE Kurs: 1.0440;-355,69;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2016;27.01.2016;VISA VARE;*7863 25.01 SEK 50.00 BISTROLOGISKT I ARE Kurs: 1.0440;-52,2;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2016;27.01.2016;VISA VARE;*7863 25.01 SEK 470.00 SKISTAR AARE KA Kurs: 1.0440;-490,69;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2016;27.01.2016;VISA VARE;*7863 24.01 SEK 118.00 MAX ARE TORG Kurs: 1.0441;-123,2;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.01.2016;26.01.2016;VISA VARE;*7863 24.01 SEK 257.20 ICA SUPERMARKET ARE Kurs: 1.0482;-269,6;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2016;25.01.2016;VARER;23.01 CLAS OHLSON AS  KONGENS GT.9 TRONDHEIM;-69,9;;17017566239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2016;25.01.2016;VARER;23.01 MENY MOHOLT VEGAMOT 8 TRONDHEIM;-30;;17017591858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2016;25.01.2016;VARER;23.01 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-231,99;;17017135096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2016;25.01.2016;VARER;23.01 BUNNPRIS SAMFUNNET TRONDHEIM;-30;;17017958948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.01.2016;22.01.2016;VARER;21.01 BUNNPRIS SAMFUNNET TRONDHEIM;-39,9;;17017500260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.01.2016;21.01.2016;VARER;20.01 DIGITAL IMPULS  FJORDGATA 46 TRONDHEIM;-249;;17017634399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.01.2016;21.01.2016;VARER;20.01 REMA PRINSENSGT PRINSENSGT 4 TRONDHEIM;-31,8;;17017843265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VARER;18.01 JORDBÆRPIKENE ERLING SKAKK TRONDHEIM;-331;;17017800500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VISA VARE;*7863 17.01 NOK 1980.00 ATB NETTBUTIKK Kurs: 1.0000;-1980;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VARER;18.01 KREMMERHUSET OLAV TRYGGVA TRONDHEIM;-148;;17017543373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VARER;19.01 SIT GLØSHAUGEN  ALFRED GETZV TRONDHEIM;-79;;17017569742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VISA VARE;*7863 16.01 NOK 30.00 VIPPS BY DNB Kurs: 1.0000;-30;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VARER;18.01 GULLFUNN TRONDHEIM TORG;-349;;17017179156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2016;19.01.2016;VARER;18.01 REMA TORVET MUNKEGATA 22 TRONDHEIM;-108;;17017736326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 COOP MEGA FALKENBORGVN TRONDHEIM;-39,8;;17017688495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;15.01 COOP PRIX ØYA KLOSTERGT.46 TRONDHEIM;-189,4;;17017215978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 JYSK BTK 572 HAAKON DEN V TRONDHEIM;-400;;17017077578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 111 KID INTERIØ HAAKON VII G TRONDHEIM;-399,95;;17017294805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 SERVERINGSGJENG ELGESETERG 1 TRONDHEIM;-59;;17017726933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 REMA ROSENBORG  STADSING DAH TRONDHEIM;-31,7;;17017045125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 REMA LADE ARENA HAKKON VII G TRONDHEIM;-340,13;;17017545437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;16.01 PRINCESS FALKENBORGV. TRONDHEIM;-79,89;;17017767830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2016;18.01.2016;VARER;15.01 BUNNPRIS SAMFUNNET TRONDHEIM;-25;;17017432303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.01.2016;15.01.2016;VARER;14.01 SIT KAFE SIT TRONDHEIM;-16;;17017323456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.01.2016;14.01.2016;VARER;13.01 COOP MEGA VALENTINLYST TRONDHEIM;-167,94;;17017226511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.01.2016;14.01.2016;VARER;13.01 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-174,16;;17017582788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2016;13.01.2016;VISA VARE;*7863 11.01 NOK 200.00 ATB PAAFYLLING MOBIL Kurs: 1.0000;-200;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2016;13.01.2016;VARER;13.01 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-246,1;;17017831597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2016;13.01.2016;VARER;13.01 BUNNPRIS SAMFUNNET TRONDHEIM;-72,8;;17017862349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2016;13.01.2016;VISA VARE;*7863 06.01 NOK 35.00 SKYSS MOBILNETTHANDEL APP Kurs: 1.0000;-35;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2016;12.01.2016;VARER;11.01 BUNNPRIS SAMFUNNET TRONDHEIM;-52,7;;17017675980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2016;12.01.2016;VARER;11.01 BUNNPRIS SAMFUNNET TRONDHEIM;-35,9;;17017935161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2016;12.01.2016;VARER;12.01 BUNNPRIS SAMFUNNET TRONDHEIM;-15,15;;17017781563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2016;12.01.2016;VISA VARE;*7863 09.01 NOK 259.00 Bergens Tidende AS Kurs: 1.0000;-259;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2016;12.01.2016;VISA VARE;*7863 09.01 NOK 219.00 SAS AIRLINE 1174562206606 Kurs: 1.0000;-219;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2016;11.01.2016;VARER;11.01 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-130,6;;17017701056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2016;11.01.2016;VARER;08.01 EUROPARK AS BGO .;-50;;17017234022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2016;11.01.2016;VARER;10.01 UNO-X STRAUME 0 348 STRAUME;-489,24;;17017717067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2016;11.01.2016;VARER;08.01 BILXTRA SARTOR 5353 STRAUME;-89;;17017841517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2016;11.01.2016;VARER;11.01 SHELL ELGSETER  ELGSETER GAT TRONDHEIM;-55;;17017901181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.01.2016;08.01.2016;VARER;07.01 7513 SHELL7- 11 DROTNINGSVIK GODVIK;-100,07;;17017860403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.01.2016;07.01.2016;VARER;07.01 MESTER GRØNN HOVEDKONTOR  THON;-20;;17017969133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.01.2016;07.01.2016;VARER;07.01 MESTER GRØNN HOVEDKONTOR  THON;-50;;17017965065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.01.2016;05.01.2016;VISA VARE;*8211 31.12 NOK 79.00 HBO*NORDIC.COM Kurs: 1.0000;-79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.01.2016;04.01.2016;VISA VARE;*8211 30.12 NOK 524.90 SKR*7 Entertainment Kurs: 1.0000;-524,9;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.01.2016;04.01.2016;VARER;31.12 KIWI 882 GODVIK ALVEHAUGEN 1 GODVIK;-228,49;;17017364596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIMIBANKUTTAK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bokført;Rentedato;Tekstkode;Beskrivelse;Ut av konto;Inn på konto;Arkivref.;Motkonto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.06.2016;15.06.2016;VISA KONT;*7863 15.06 DKK 200.00 DANSKE BANK Kurs: 1.2832;-256,63;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2016;30.04.2016;MINIBANK;30.04 Nokas Nardo Center      7033 Trondheim;-2000;;50384807872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2016;30.04.2016;MINIBANK;30.04 Nokas Nardo Center      7033 Trondheim;-1000;;50384807872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2016;30.04.2016;MINIBANK;30.04 Nokas Nardo Center      7033 Trondheim;-2000;;50384807872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GEBYRER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bokført;Rentedato;Tekstkode;Beskrivelse;Ut av konto;Inn på konto;Arkivref.;Motkonto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.06.2016;17.06.2016;GEBYR;PERSONKORT UTLAND                   1 TRANS(ER) TYPE 715;-31,2;;90460000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.05.2016;31.05.2016;GEBYR;PRIS MB-UTTAK IKKE SPV MB           3 TRANS(ER) TYPE 151;-21;;90460000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.01.2016;27.01.2016;GEBYR;Årspris Visa Classic;-250;;90320000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OVERFØRINGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bokført;Rentedato;Tekstkode;Beskrivelse;Ut av konto;Inn på konto;Arkivref.;Motkonto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42473;42473;OVFNETTB;Overføring nettbank;-4998;;50362539152;3637.26.75955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42445;42445;OVFNETTB;Spara spara;-5000;;50362569152;3637.26.75955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42415;42413;OVFNETTB;Nettbank til: Schjerven Filip Betalt: 13.02.16;-10000;;50362539152;3637.26.75955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
